MonthYear,Date,Year,Hour,CensusTract_2010,NumberOfReports,CensusTract_2010_ID,CensusTract_2010_NAME,CountyName_2010,GEOID_list,CensusBlockID_list,Zipcode_list,Ticket_list
December-2019,12/16/2019,2019,01 PM,138.0,1,13800,Census Tract 138,Bronx County,[360050138001026],[1026],[10465],['XL19016292']
December-2019,12/16/2019,2019,06 PM,448.0,1,44800,Census Tract 448,Bronx County,[360050448001002],[1002],[10466],['XL19016314']
December-2019,12/16/2019,2019,01 PM,345.0,1,34500,Census Tract 345,Bronx County,[360050345002002],[2002],[10471],['XL19016295']
December-2019,12/15/2019,2019,09 AM,32.0,1,3200,Census Tract 32,New York County,[360610032004000],[4000],[10009],['ML19019678']
December-2019,12/15/2019,2019,10 AM,1579.03,1,157903,Census Tract 1579.03,Queens County,[360811579033000],[3000],[11001],['QL19009566']
December-2019,12/15/2019,2019,09 AM,85.0,1,8500,Census Tract 85,Westchester County,[361190085002007],[2007],[10580],['WL19014984']
December-2019,12/14/2019,2019,03 AM,66.0,1,6600,Census Tract 66,Westchester County,[361190066002008],[2008],[10804],['WL19014932']
December-2019,12/14/2019,2019,10 AM,79.0,1,7900,Census Tract 79,New York County,[360610079002002],[2002],[10014],['ML19019629']
December-2019,12/14/2019,2019,10 AM,1093.0,1,109300,Census Tract 1093,Queens County,[360811093002005],[2005],[11360],['QL19009542']
December-2019,12/14/2019,2019,09 AM,139.0,1,13900,Census Tract 139,Westchester County,[361190139004026],[4026],[10520],['WL19014941']
December-2019,12/14/2019,2019,09 AM,70.0,1,7000,Census Tract 70,Westchester County,[361190070003000],[3000],[10538],['WL19014943']
December-2019,12/14/2019,2019,11 AM,72.0,1,7200,Census Tract 72,Westchester County,[361190072002023],[2023],[10543],['WL19014945']
December-2019,12/14/2019,2019,11 AM,23.0,1,2300,Census Tract 23,Westchester County,[361190023001000],[1000],[10701],['WL19014949']
December-2019,12/14/2019,2019,01 PM,99.0,1,9900,Census Tract 99,Westchester County,[361190099003008],[3008],[10583],['WL19014956']
December-2019,12/14/2019,2019,06 PM,98.0,1,9800,Census Tract 98,Westchester County,[361190098001015],[1015],[10583],['WL19014973']
December-2019,12/13/2019,2019,01 PM,101.0,1,10100,Census Tract 101,New York County,[360610101001005],[1005],[10001],['ML19019584']
December-2019,12/13/2019,2019,05 PM,1097.0,1,109700,Census Tract 1097,Queens County,[360811097002001],[2001],[11361],['QL19009529']
December-2019,12/13/2019,2019,09 PM,1207.0,1,120700,Census Tract 1207,Queens County,[360811207002004],[2004],[11358],['QL19009535']
December-2019,12/13/2019,2019,07 AM,48.0,1,4800,Census Tract 48,Westchester County,[361190048005008],[5008],[10707],['WL19014871']
December-2019,12/13/2019,2019,08 AM,97.01,1,9701,Census Tract 97.01,Westchester County,[361190097011011],[1011],[10605],['WL19014873']
December-2019,12/13/2019,2019,09 AM,123.01,1,12301,Census Tract 123.01,Westchester County,[361190123011025],[1025],[10603],['WL19014876']
December-2019,12/13/2019,2019,09 AM,68.02,1,6802,Census Tract 68.02,Westchester County,[361190068022015],[2015],[10804],['WL19014880']
December-2019,12/13/2019,2019,09 AM,122.0,1,12200,Census Tract 122,Westchester County,[361190122006007],[6007],[10570],['WL19014883']
December-2019,12/13/2019,2019,10 AM,19.0,1,1900,Census Tract 19,Westchester County,[361190019001008],[1008],[10710],['WL19014884']
December-2019,12/13/2019,2019,11 AM,114.0,1,11400,Census Tract 114,Westchester County,[361190114001005],[1005],[10591],['WL19014891']
December-2019,12/13/2019,2019,01 PM,87.0,1,8700,Census Tract 87,Westchester County,[361190087003000],[3000],[10604],['WL19014907']
December-2019,12/13/2019,2019,02 PM,111.01,1,11101,Census Tract 111.01,Westchester County,[361190111014008],[4008],[10607],['WL19014911']
December-2019,12/13/2019,2019,02 PM,106.0,1,10600,Census Tract 106,Westchester County,[361190106002004],[2004],[10502],['WL19014912']
December-2019,12/13/2019,2019,04 PM,107.01,1,10701,Census Tract 107.01,Westchester County,[361190107014014],[4014],[10583],['WL19014916']
December-2019,12/13/2019,2019,04 PM,120.0,1,12000,Census Tract 120,Westchester County,[361190120003019],[3019],[10532],['WL19014917']
December-2019,12/13/2019,2019,05 PM,21.01,1,2101,Census Tract 21.01,Westchester County,[361190021012008],[2008],[10710],['WL19014921']
December-2019,12/13/2019,2019,09 PM,139.0,1,13900,Census Tract 139,Westchester County,[361190139003005],[3005],[10520],['WL19014925']
December-2019,12/13/2019,2019,09 AM,371.0,1,37100,Census Tract 371,Bronx County,[360050371001002],[1002],[10460],['XL19016133']
December-2019,12/13/2019,2019,11 AM,386.0,1,38600,Census Tract 386,Bronx County,[360050386002007],[2007],[10469],['XL19016146']
December-2019,12/13/2019,2019,04 PM,328.0,1,32800,Census Tract 328,Bronx County,[360050328001003],[1003],[10467],['XL19016163']
December-2019,12/12/2019,2019,09 AM,77.0,1,7700,Census Tract 77,New York County,[360610077003007],[3007],[10014],['ML19019523']
December-2019,12/12/2019,2019,11 AM,32.0,1,3200,Census Tract 32,New York County,[360610032004000],[4000],[10009],['ML19019532']
December-2019,12/12/2019,2019,10 PM,111.0,1,11100,Census Tract 111,New York County,[360610111002005],[2005],[10001],['ML19019555']
December-2019,12/12/2019,2019,09 PM,997.05,1,99705,Census Tract 997.05,Queens County,[360810997051018],[1018],[11360],['QL19009497']
December-2019,12/12/2019,2019,09 AM,110.0,1,11000,Census Tract 110,Westchester County,[361190110001016],[1016],[10523],['WL19014826']
December-2019,12/12/2019,2019,12 PM,131.04,1,13104,Census Tract 131.04,Westchester County,[361190131044017],[4017],[10514],['WL19014837']
December-2019,12/12/2019,2019,01 PM,131.02,1,13102,Census Tract 131.02,Westchester County,[361190131024001],[4001],[10549],['WL19014844']
December-2019,12/12/2019,2019,05 PM,36.0,1,3600,Census Tract 36,Westchester County,[361190036002008],[2008],[10550],['WL19014851']
December-2019,12/12/2019,2019,05 PM,97.03,1,9703,Census Tract 97.03,Westchester County,[361190097033020],[3020],[10605],['WL19014853']
December-2019,12/12/2019,2019,08 PM,108.01,1,10801,Census Tract 108.01,Westchester County,[361190108012018],[2018],[10583],['WL19014862']
December-2019,12/12/2019,2019,09 PM,75.0,1,7500,Census Tract 75,Westchester County,[361190075003026],[3026],[10580],['WL19014863']
December-2019,12/12/2019,2019,08 PM,63.0,1,6300,Census Tract 63,Bronx County,[360050063001003],[1003],[10452],['XL19016123']
December-2019,12/11/2019,2019,11 AM,89.0,1,8900,Census Tract 89,New York County,[360610089002001],[2001],[10011],['ML19019473']
December-2019,12/11/2019,2019,11 AM,93.0,1,9300,Census Tract 93,New York County,[360610093001002],[1002],[10001],['ML19019474']
December-2019,12/11/2019,2019,08 PM,166.0,1,16600,Census Tract 166,New York County,[360610166006000],[6000],[10029],['ML19019504']
December-2019,12/11/2019,2019,11 AM,799.0,1,79900,Census Tract 799,Queens County,[360810799001005],[1005],[11355],['QL19009422']
December-2019,12/11/2019,2019,09 AM,68.01,1,6801,Census Tract 68.01,Westchester County,[361190068013011],[3011],[10804],['WL19014785']
December-2019,12/11/2019,2019,12 PM,128.02,1,12802,Census Tract 128.02,Westchester County,[361190128021027],[1027],[10507],['WL19014798']
December-2019,12/11/2019,2019,04 PM,69.0,1,6900,Census Tract 69,Westchester County,[361190069003036],[3036],[10538],['WL19014811']
December-2019,12/10/2019,2019,03 PM,89.0,1,8900,Census Tract 89,New York County,[360610089002001],[2001],[10011],['ML19019440']
December-2019,12/10/2019,2019,01 PM,148.09,1,14809,Census Tract 148.09,Westchester County,[361190148094043],[4043],[10598],['WL19014762']
December-2019,12/10/2019,2019,09 AM,160.0,1,16000,Census Tract 160,Bronx County,[360050160001009],[1009],[10465],['XL19015986']
December-2019,12/10/2019,2019,10 AM,87.0,1,8700,Census Tract 87,Bronx County,[360050087002002],[2002],[10459],['XL19015991']
December-2019,12/10/2019,2019,12 PM,4.0,1,400,Census Tract 4,Bronx County,[360050004003002],[3002],[10473],['XL19016000']
December-2019,12/09/2019,2019,12 AM,14.02,1,1402,Census Tract 14.02,New York County,[360610014022006],[2006],[10002],['ML19019360']
December-2019,12/09/2019,2019,08 AM,47.0,1,4700,Census Tract 47,New York County,[360610047002010],[2010],[10013],['ML19019364']
December-2019,12/09/2019,2019,02 PM,152.0,1,15200,Census Tract 152,New York County,[360610152005000],[5000],[10128],['ML19019382']
December-2019,12/09/2019,2019,08 AM,1621.0,1,162100,Census Tract 1621,Queens County,[360811621001001],[1001],[11426],['QL19009338']
December-2019,12/08/2019,2019,09 AM,32.0,1,3200,Census Tract 32,New York County,[360610032004000],[4000],[10009],['ML19019323']
December-2019,12/08/2019,2019,10 AM,16.0,1,1600,Census Tract 16,New York County,[360610016001002],[1002],[10002],['ML19019325']
December-2019,12/08/2019,2019,12 PM,39.0,1,3900,Census Tract 39,New York County,[360610039001017],[1017],[10013],['ML19019328']
December-2019,12/08/2019,2019,10 AM,1347.0,1,134700,Census Tract 1347,Queens County,[360811347001002],[1002],[11365],['QL19009326']
December-2019,12/08/2019,2019,07 PM,1291.02,1,129102,Census Tract 1291.02,Queens County,[360811291024004],[4004],[11427],['QL19009332']
December-2019,12/08/2019,2019,08 PM,1347.0,1,134700,Census Tract 1347,Queens County,[360811347002001],[2001],[11365],['QL19009334']
December-2019,12/08/2019,2019,10 AM,77.0,1,7700,Census Tract 77,Westchester County,[361190077003006],[3006],[10580],['WL19014689']
December-2019,12/08/2019,2019,10 AM,229.02,1,22902,Census Tract 229.02,Bronx County,[360050229021000],[1000],[10457],['XL19015908']
December-2019,12/07/2019,2019,03 PM,153.0,1,15300,Census Tract 153,New York County,[360610153003001],[3001],[10023],['ML19019294']
December-2019,12/07/2019,2019,11 AM,414.0,1,41400,Census Tract 414,Queens County,[360810414003001],[3001],[11433],['QL19009296']
December-2019,12/07/2019,2019,01 AM,104.0,1,10400,Census Tract 104,Westchester County,[361190104003010],[3010],[10522],['WL19014643']
December-2019,12/07/2019,2019,02 AM,64.0,1,6400,Census Tract 64,Westchester County,[361190064001006],[1006],[10801],['WL19014644']
December-2019,12/07/2019,2019,11 AM,123.01,1,12301,Census Tract 123.01,Westchester County,[361190123011025],[1025],[10603],['WL19014656']
December-2019,12/07/2019,2019,12 PM,28.0,1,2800,Census Tract 28,Bronx County,[360050028001010],[1010],[10473],['XL19015874']
December-2019,12/07/2019,2019,11 PM,297.0,1,29700,Census Tract 297,Bronx County,[360050297001005],[1005],[10463],['XL19015893']
December-2019,12/06/2019,2019,10 AM,143.0,1,14300,Census Tract 143,New York County,[360610143001033],[1033],[10065],['ML19019215']
December-2019,12/06/2019,2019,09 PM,139.0,1,13900,Census Tract 139,New York County,[360610139004000],[4000],[10019],['ML19019260']
December-2019,12/06/2019,2019,08 AM,1567.0,1,156700,Census Tract 1567,Queens County,[360811567001000],[1000],[11004],['QL19009252']
December-2019,12/06/2019,2019,09 AM,1059.0,1,105900,Census Tract 1059,Queens County,[360811059002005],[2005],[11354],['QL19009253']
December-2019,12/06/2019,2019,09 AM,1571.01,1,157101,Census Tract 1571.01,Queens County,[360811571017012],[7012],[11001],['QL19009256']
December-2019,12/06/2019,2019,11 AM,1215.0,1,121500,Census Tract 1215,Queens County,[360811215001000],[1000],[11365],['QL19009264']
December-2019,12/06/2019,2019,07 AM,148.11,1,14811,Census Tract 148.11,Westchester County,[361190148114005],[4005],[10598],['WL19014586']
December-2019,12/06/2019,2019,11 AM,103.0,1,10300,Census Tract 103,Westchester County,[361190103001004],[1004],[10706],['WL19014611']
December-2019,12/06/2019,2019,12 PM,91.0,1,9100,Census Tract 91,Westchester County,[361190091002008],[2008],[10606],['WL19014613']
December-2019,12/06/2019,2019,12 PM,16.0,1,1600,Census Tract 16,Westchester County,[361190016004011],[4011],[10701],['WL19014614']
December-2019,12/06/2019,2019,02 PM,67.0,1,6700,Census Tract 67,Westchester County,[361190067003043],[3043],[10804],['WL19014623']
December-2019,12/06/2019,2019,03 PM,76.0,1,7600,Census Tract 76,Westchester County,[361190076003007],[3007],[10580],['WL19014631']
December-2019,12/06/2019,2019,11 AM,385.0,1,38500,Census Tract 385,Bronx County,[360050385002001],[2001],[10458],['XL19015808']
December-2019,12/06/2019,2019,02 PM,267.02,1,26702,Census Tract 267.02,Bronx County,[360050267021001],[1001],[10468],['XL19015830']
December-2019,12/06/2019,2019,10 AM,74.01,1,7401,Census Tract 74.01,Westchester County,[361190074013000],[3000],[10543],['WL19014605']
December-2019,12/05/2019,2019,10 PM,233.0,1,23300,Census Tract 233,New York County,[360610233002000],[2000],[10031],['ML19019205']
December-2019,12/05/2019,2019,09 AM,1417.0,1,141700,Census Tract 1417,Queens County,[360811417002004],[2004],[11358],['QL19009212']
December-2019,12/05/2019,2019,11 AM,1291.02,1,129102,Census Tract 1291.02,Queens County,[360811291024004],[4004],[11427],['QL19009221']
December-2019,12/05/2019,2019,11 AM,1621.0,1,162100,Census Tract 1621,Queens County,[360811621004005],[4005],[11426],['QL19009224']
December-2019,12/05/2019,2019,09 PM,859.0,1,85900,Census Tract 859,Queens County,[360810859002001],[2001],[11355],['QL19009246']
December-2019,12/05/2019,2019,08 AM,61.0,1,6100,Census Tract 61,Westchester County,[361190061003000],[3000],[10801],['WL19014549']
December-2019,12/05/2019,2019,09 AM,123.03,1,12303,Census Tract 123.03,Westchester County,[361190123031007],[1007],[10504],['WL19014551']
December-2019,12/05/2019,2019,01 PM,21.01,1,2101,Census Tract 21.01,Westchester County,[361190021013008],[3008],[10710],['WL19014570']
December-2019,12/05/2019,2019,01 PM,67.0,1,6700,Census Tract 67,Westchester County,[361190067001008],[1008],[10804],['WL19014571']
December-2019,12/05/2019,2019,11 AM,516.0,1,51600,Census Tract 516,Bronx County,[360050516001016],[1016],[10464],['XL19015764']
December-2019,12/04/2019,2019,08 AM,118.0,1,11800,Census Tract 118,New York County,[360610118007000],[7000],[10065],['ML19019101']
December-2019,12/04/2019,2019,12 AM,859.0,1,85900,Census Tract 859,Queens County,[360810859002001],[2001],[11355],['QL19009158']
December-2019,12/04/2019,2019,01 PM,1441.0,1,144100,Census Tract 1441,Queens County,[360811441004001],[4001],[11364],['QL19009181']
December-2019,12/04/2019,2019,03 PM,1551.02,1,155102,Census Tract 1551.02,Queens County,[360811551024004],[4004],[11004],['QL19009199']
December-2019,12/04/2019,2019,09 AM,68.01,1,6801,Census Tract 68.01,Westchester County,[361190068013009],[3009],[10804],['WL19014493']
December-2019,12/04/2019,2019,10 AM,76.0,1,7600,Census Tract 76,Westchester County,[361190076002021],[2021],[10580],['WL19014498']
December-2019,12/04/2019,2019,10 AM,84.03,1,8403,Census Tract 84.03,Westchester County,[361190084031010],[1010],[10528],['WL19014500']
December-2019,12/04/2019,2019,11 AM,104.0,1,10400,Census Tract 104,Westchester County,[361190104003010],[3010],[10522],['WL19014504']
December-2019,12/04/2019,2019,10 PM,85.0,1,8500,Census Tract 85,Westchester County,[361190085001033],[1033],[10528],['WL19014544']
December-2019,12/03/2019,2019,08 AM,163.0,1,16300,Census Tract 163,New York County,[360610163002000],[2000],[10023],['ML19019045']
December-2019,12/03/2019,2019,05 PM,859.0,1,85900,Census Tract 859,Queens County,[360810859002001],[2001],[11355],['QL19009153']
December-2019,12/03/2019,2019,08 AM,50.02,1,5002,Census Tract 50.02,Westchester County,[361190050022011],[2011],[10709],['WL19014447']
December-2019,12/03/2019,2019,05 PM,103.0,1,10300,Census Tract 103,Westchester County,[361190103001004],[1004],[10706],['WL19014479']
December-2019,12/02/2019,2019,01 PM,130.0,1,13000,Census Tract 130,New York County,[360610130004000],[4000],[10021],['ML19019021']
December-2019,12/02/2019,2019,10 AM,108.04,1,10804,Census Tract 108.04,Westchester County,[361190108041020],[1020],[10530],['WL19014408']
December-2019,12/01/2019,2019,12 PM,184.0,1,18400,Census Tract 184,New York County,[360610184002001],[2001],[10029],['ML19018965']
November-2019,11/30/2019,2019,04 PM,109.0,1,10900,Census Tract 109,New York County,[360610109001007],[1007],[10018],['ML19018928']
November-2019,11/30/2019,2019,10 AM,1417.0,1,141700,Census Tract 1417,Queens County,[360811417001000],[1000],[11358],['QL19009072']
November-2019,11/28/2019,2019,11 AM,68.01,1,6801,Census Tract 68.01,Westchester County,[361190068012003],[2003],[10583],['WL19014309']
November-2019,11/27/2019,2019,10 AM,1551.02,1,155102,Census Tract 1551.02,Queens County,[360811551025003],[5003],[11004],['QL19009008']
November-2019,11/27/2019,2019,01 PM,939.0,1,93900,Census Tract 939,Queens County,[360810939002007],[2007],[11356],['QL19009018']
November-2019,11/27/2019,2019,10 AM,34.0,1,3400,Census Tract 34,New York County,[360610034004001],[4001],[10009],['ML19018780']
November-2019,11/27/2019,2019,11 AM,96.0,1,9600,Census Tract 96,New York County,[360610096001003],[1003],[10036],['ML19018792']
November-2019,11/26/2019,2019,10 AM,71.0,1,7100,Census Tract 71,New York County,[360610071004004],[4004],[10014],['ML19018711']
November-2019,11/26/2019,2019,09 AM,1257.0,1,125700,Census Tract 1257,Queens County,[360811257003002],[3002],[11366],['QL19008963']
November-2019,11/26/2019,2019,01 PM,945.0,1,94500,Census Tract 945,Queens County,[360810945002002],[2002],[11357],['QL19008982']
November-2019,11/26/2019,2019,07 AM,22.03,1,2203,Census Tract 22.03,Westchester County,[361190022032004],[2004],[10710],['WL19014191']
November-2019,11/26/2019,2019,10 AM,132.01,1,13201,Census Tract 132.01,Westchester County,[361190132012036],[2036],[10510],['WL19014202']
November-2019,11/26/2019,2019,10 AM,137.0,1,13700,Census Tract 137,Westchester County,[361190137001000],[1000],[10562],['WL19014203']
November-2019,11/26/2019,2019,12 PM,67.0,1,6700,Census Tract 67,Westchester County,[361190067003043],[3043],[10804],['WL19014222']
November-2019,11/26/2019,2019,03 PM,102.0,1,10200,Census Tract 102,Westchester County,[361190102001006],[1006],[10706],['WL19014235']
November-2019,11/26/2019,2019,02 PM,1417.0,1,141700,Census Tract 1417,Queens County,[360811417001000],[1000],[11358],['QL19008987']
November-2019,11/26/2019,2019,10 AM,222.0,1,22200,Census Tract 222,Bronx County,[360050222001003],[1003],[10462],['XL19015393']
November-2019,11/26/2019,2019,01 PM,1579.01,1,157901,Census Tract 1579.01,Queens County,[360811579013000],[3000],[11040],['QL19008983']
November-2019,11/25/2019,2019,10 PM,122.0,1,12200,Census Tract 122,New York County,[360610122004000],[4000],[10021],['ML19018685']
November-2019,11/25/2019,2019,12 PM,1205.0,1,120500,Census Tract 1205,Queens County,[360811205001004],[1004],[11355],['QL19008929']
November-2019,11/25/2019,2019,03 PM,114.0,1,11400,Census Tract 114,Westchester County,[361190114004018],[4018],[10591],['WL19014155']
November-2019,11/25/2019,2019,03 PM,14.02,1,1402,Census Tract 14.02,Westchester County,[361190014022005],[2005],[10705],['WL19014157']
November-2019,11/23/2019,2019,05 PM,803.02,1,80302,Census Tract 803.02,Queens County,[360810803023014],[3014],[11367],['QL19008864']
November-2019,11/23/2019,2019,10 AM,83.02,1,8302,Census Tract 83.02,Westchester County,[361190083024007],[4007],[10573],['WL19014004']
November-2019,11/23/2019,2019,05 PM,130.0,1,13000,Census Tract 130,Westchester County,[361190130004026],[4026],[10549],['WL19014022']
November-2019,11/23/2019,2019,01 PM,277.0,1,27700,Census Tract 277,New York County,[360610277003001],[3001],[10040],['ML19018545']
November-2019,11/22/2019,2019,10 AM,13.02,1,1302,Census Tract 13.02,Westchester County,[361190013023000],[3000],[10705],['WL19013973']
November-2019,11/21/2019,2019,10 AM,1277.0,1,127700,Census Tract 1277,Queens County,[360811277002008],[2008],[11432],['QL19008776']
November-2019,11/21/2019,2019,09 AM,65.0,1,6500,Census Tract 65,Westchester County,[361190065003000],[3000],[10801],['WL19013899']
November-2019,11/21/2019,2019,10 AM,75.0,1,7500,Census Tract 75,Westchester County,[361190075002002],[2002],[10580],['WL19013904']
November-2019,11/21/2019,2019,10 AM,63.0,1,6300,Census Tract 63,Westchester County,[361190063001004],[1004],[10801],['WL19013907']
November-2019,11/21/2019,2019,12 PM,85.0,1,8500,Census Tract 85,Westchester County,[361190085001030],[1030],[10528],['WL19013921']
November-2019,11/21/2019,2019,11 PM,76.0,1,7600,Census Tract 76,Westchester County,[361190076006001],[6001],[10580],['WL19013950']
November-2019,11/20/2019,2019,02 PM,1551.02,1,155102,Census Tract 1551.02,Queens County,[360811551023000],[3000],[11005],['QL19008745']
November-2019,11/20/2019,2019,11 AM,45.0,1,4500,Census Tract 45,Westchester County,[361190045001001],[1001],[10552],['WL19013850']
November-2019,11/20/2019,2019,03 PM,89.01,1,8901,Census Tract 89.01,Westchester County,[361190089015005],[5005],[10601],['WL19013864']
November-2019,11/20/2019,2019,06 PM,6.0,1,600,Census Tract 6,Westchester County,[361190006004004],[4004],[10703],['WL19013878']
November-2019,11/19/2019,2019,09 AM,164.0,1,16400,Census Tract 164,New York County,[360610164003005],[3005],[10029],['ML19018255']
November-2019,11/19/2019,2019,05 PM,1291.02,1,129102,Census Tract 1291.02,Queens County,[360811291024007],[4007],[11427],['QL19008716']
November-2019,11/19/2019,2019,10 PM,68.02,1,6802,Census Tract 68.02,Westchester County,[361190068023024],[3024],[10804],['WL19013822']
November-2019,11/18/2019,2019,10 AM,44.0,1,4400,Census Tract 44,Westchester County,[361190044003013],[3013],[10552],['WL19013728']
November-2019,11/18/2019,2019,10 AM,462.01,1,46201,Census Tract 462.01,Bronx County,[360050462014000],[4000],[10475],['XL19014924']
November-2019,11/18/2019,2019,01 PM,318.0,1,31800,Census Tract 318,Bronx County,[360050318002008],[2008],[10469],['XL19014937']
November-2019,11/17/2019,2019,12 AM,201.0,1,20100,Census Tract 201,Bronx County,[360050201003000],[3000],[10452],['ML19018126']
November-2019,11/16/2019,2019,07 PM,1409.01,1,140901,Census Tract 1409.01,Queens County,[360811409011001],[1001],[11364],['QL19008627']
November-2019,11/15/2019,2019,10 AM,1113.0,1,111300,Census Tract 1113,Queens County,[360811113003008],[3008],[11361],['QL19008585']
November-2019,11/15/2019,2019,07 AM,21.01,1,2101,Census Tract 21.01,Westchester County,[361190021013007],[3007],[10710],['WL19013584']
November-2019,11/15/2019,2019,09 AM,119.02,1,11902,Census Tract 119.02,Westchester County,[361190119022001],[2001],[10595],['WL19013588']
November-2019,11/15/2019,2019,11 AM,123.01,1,12301,Census Tract 123.01,Westchester County,[361190123011026],[1026],[10603],['WL19013613']
November-2019,11/15/2019,2019,12 PM,21.01,1,2101,Census Tract 21.01,Westchester County,[361190021011005],[1005],[10710],['WL19013616']
November-2019,11/14/2019,2019,07 PM,1347.0,1,134700,Census Tract 1347,Queens County,[360811347002001],[2001],[11365],['QL19008577']
November-2019,11/14/2019,2019,02 PM,69.0,1,6900,Census Tract 69,Westchester County,[361190069003036],[3036],[10538],['WL19013545']
November-2019,11/14/2019,2019,02 PM,68.02,1,6802,Census Tract 68.02,Westchester County,[361190068024010],[4010],[10804],['WL19013551']
November-2019,11/14/2019,2019,05 PM,114.0,1,11400,Census Tract 114,Westchester County,[361190114002013],[2013],[10591],['WL19013565']
November-2019,11/14/2019,2019,01 PM,351.0,1,35100,Census Tract 351,Bronx County,[360050351001000],[1000],[10471],['XL19014737']
November-2019,11/14/2019,2019,01 PM,143.0,1,14300,Census Tract 143,Bronx County,[360050143001006],[1006],[10456],['XL19014738']
November-2019,11/13/2019,2019,12 PM,68.02,1,6802,Census Tract 68.02,Westchester County,[361190068022015],[2015],[10804],['WL19013475']
November-2019,11/12/2019,2019,08 PM,72.0,1,7200,Census Tract 72,New York County,[360610072002000],[2000],[10016],['ML19017863']
November-2019,11/12/2019,2019,08 AM,78.0,1,7800,Census Tract 78,New York County,[360610078001000],[1000],[10016],['ML19017813']
November-2019,11/11/2019,2019,12 PM,21.05,1,2105,Census Tract 21.05,Westchester County,[361190021051006],[1006],[10583],['WL19013381']
November-2019,11/11/2019,2019,12 PM,44.0,1,4400,Census Tract 44,Westchester County,[361190044001004],[1004],[10552],['WL19013386']
November-2019,11/11/2019,2019,09 AM,63.0,1,6300,Census Tract 63,Bronx County,[360050063001004],[1004],[10451],['XL19014574']
November-2019,11/10/2019,2019,04 PM,70.0,1,7000,Census Tract 70,Westchester County,[361190070004002],[4002],[10538],['WL19013352']
November-2019,11/09/2019,2019,09 AM,16.0,1,1600,Census Tract 16,New York County,[360610016005006],[5006],[10002],['ML19017662']
November-2019,11/09/2019,2019,01 PM,45.0,1,4500,Census Tract 45,Westchester County,[361190045001001],[1001],[10552],['WL19013329']
November-2019,11/08/2019,2019,02 PM,109.0,1,10900,Census Tract 109,New York County,[360610109001007],[1007],[10018],['ML19017625']
November-2019,11/08/2019,2019,08 AM,148.11,1,14811,Census Tract 148.11,Westchester County,[361190148113012],[3012],[10598],['WL19013256']
November-2019,11/07/2019,2019,12 PM,63.0,1,6300,Census Tract 63,New York County,[360610063001000],[1000],[10011],['ML19017533']
November-2019,11/07/2019,2019,08 AM,463.0,1,46300,Census Tract 463,Queens County,[360810463002003],[2003],[11373],['QL19008283']
November-2019,11/07/2019,2019,04 PM,1399.0,1,139900,Census Tract 1399,Queens County,[360811399002008],[2008],[11364],['QL19008327']
November-2019,11/06/2019,2019,11 AM,1551.02,1,155102,Census Tract 1551.02,Queens County,[360811551025003],[5003],[11004],['QL19008248']
November-2019,11/06/2019,2019,04 PM,100.0,1,10000,Census Tract 100,Westchester County,[361190100003011],[3011],[10583],['WL19013187']
November-2019,11/06/2019,2019,08 PM,68.01,1,6801,Census Tract 68.01,Westchester County,[361190068013042],[3042],[10804],['WL19013199']
November-2019,11/05/2019,2019,09 AM,66.0,1,6600,Census Tract 66,Westchester County,[361190066001004],[1004],[10804],['WL19013082']
November-2019,11/05/2019,2019,11 AM,80.0,1,8000,Census Tract 80,Westchester County,[361190080003009],[3009],[10573],['WL19013103']
November-2019,11/05/2019,2019,01 PM,111.01,1,11101,Census Tract 111.01,Westchester County,[361190111011009],[1009],[10591],['WL19013114']
November-2019,11/03/2019,2019,03 PM,1467.0,1,146700,Census Tract 1467,Queens County,[360811467003006],[3006],[11361],['QL19008127']
November-2019,11/03/2019,2019,09 AM,237.02,1,23702,Census Tract 237.02,Bronx County,[360050237021001],[1001],[10458],['XL19014233']
November-2019,11/02/2019,2019,10 AM,15.01,1,1501,Census Tract 15.01,New York County,[360610015012003],[2003],[10038],['ML19017160']
November-2019,11/02/2019,2019,09 AM,46.0,1,4600,Census Tract 46,Westchester County,[361190046003000],[3000],[10708],['WL19012951']
November-2019,11/02/2019,2019,08 PM,100.0,1,10000,Census Tract 100,Westchester County,[361190100004035],[4035],[10583],['WL19012982']
November-2019,11/01/2019,2019,12 PM,67.0,1,6700,Census Tract 67,Westchester County,[361190067002003],[2003],[10804],['WL19012922']
October-2019,10/30/2019,2019,10 AM,217.03,1,21703,Census Tract 217.03,New York County,[360610217031004],[1004],[10031],['ML19016971']
October-2019,10/30/2019,2019,05 PM,83.02,1,8302,Census Tract 83.02,Westchester County,[361190083024003],[4003],[10573],['WL19012864']
October-2019,10/28/2019,2019,11 AM,100.0,1,10000,Census Tract 100,Westchester County,[361190100003008],[3008],[10583],['WL19012716']
October-2019,10/27/2019,2019,02 PM,39.0,1,3900,Census Tract 39,Westchester County,[361190039001010],[1010],[10552],['WL19012684']
October-2019,10/26/2019,2019,11 AM,799.0,1,79900,Census Tract 799,Queens County,[360810799001005],[1005],[11355],['QL19007859']
October-2019,10/26/2019,2019,02 PM,54.0,1,5400,Census Tract 54,Westchester County,[361190054002025],[2025],[10803],['WL19012658']
October-2019,10/25/2019,2019,08 PM,112.02,1,11202,Census Tract 112.02,New York County,[360610112021002],[1002],[10022],['ML19016698']
October-2019,10/25/2019,2019,11 AM,83.02,1,8302,Census Tract 83.02,Westchester County,[361190083022001],[2001],[10573],['WL19012606']
