MonthYear,CensusTract_2010,TotalReports,CensusTract_2010_ID,CensusTract_2010_NAME,CountyName_2010,GEOID_SCT,CensusBlockID_list,Zipcode_list,Ticket_list,Classification_list,Month,Year
December-2019,107.01,3,10701,Census Tract 107.01,Westchester County,36119010701,"[2018, 2019, 4014]","[10710, 10583, 10583]","['WL19015124', 'WL19015045', 'WL19014916']","['M', 'M', 'M']",12,2019
December-2019,106.0,1,10600,Census Tract 106,Westchester County,36119010600,[2004],[10502],['WL19014912'],['M'],12,2019
December-2019,104.0,2,10400,Census Tract 104,Westchester County,36119010400,"[3010, 3010]","[10522, 10522]","['WL19014643', 'WL19014504']","['M', 'P']",12,2019
December-2019,103.0,2,10300,Census Tract 103,Westchester County,36119010300,"[1004, 1004]","[10706, 10706]","['WL19014611', 'WL19014479']","['M', 'M']",12,2019
December-2019,99.0,3,9900,Census Tract 99,Westchester County,36119009900,"[2001, 2001, 3008]","[10583, 10583, 10583]","['WL19015548', 'WL19015392', 'WL19014956']","['M', 'M', 'M']",12,2019
December-2019,98.0,3,9800,Census Tract 98,Westchester County,36119009800,"[2026, 2000, 1015]","[10583, 10583, 10583]","['WL19015725', 'WL19015703', 'WL19014973']","['P', 'M', 'P']",12,2019
December-2019,97.03,1,9703,Census Tract 97.03,Westchester County,36119009703,[3020],[10605],['WL19014853'],['M'],12,2019
December-2019,97.01,1,9701,Census Tract 97.01,Westchester County,36119009701,[1011],[10605],['WL19014873'],['P'],12,2019
December-2019,91.0,1,9100,Census Tract 91,Westchester County,36119009100,[2008],[10606],['WL19014613'],['P'],12,2019
December-2019,87.0,1,8700,Census Tract 87,Westchester County,36119008700,[3000],[10604],['WL19014907'],['M'],12,2019
December-2019,85.0,2,8500,Census Tract 85,Westchester County,36119008500,"[2007, 1033]","[10580, 10528]","['WL19014984', 'WL19014544']","['M', 'M']",12,2019
December-2019,84.03,1,8403,Census Tract 84.03,Westchester County,36119008403,[1010],[10528],['WL19014500'],['M'],12,2019
December-2019,78.0,1,7800,Census Tract 78,Westchester County,36119007800,[3003],[10573],['WL19015658'],['P'],12,2019
December-2019,77.0,2,7700,Census Tract 77,Westchester County,36119007700,"[3005, 3006]","[10580, 10580]","['WL19015557', 'WL19014689']","['M', 'M']",12,2019
December-2019,76.0,3,7600,Census Tract 76,Westchester County,36119007600,"[2005, 3007, 2021]","[10580, 10580, 10580]","['WL19015677', 'WL19014631', 'WL19014498']","['M', 'P', 'M']",12,2019
December-2019,75.0,2,7500,Census Tract 75,Westchester County,36119007500,"[3023, 3026]","[10580, 10580]","['WL19015323', 'WL19014863']","['M', 'M']",12,2019
December-2019,74.01,1,7401,Census Tract 74.01,Westchester County,36119007401,[3000],[10543],['WL19014605'],['M'],12,2019
December-2019,72.0,2,7200,Census Tract 72,Westchester County,36119007200,"[4002, 2023]","[10543, 10543]","['WL19015027', 'WL19014945']","['P', 'P']",12,2019
December-2019,71.0,2,7100,Census Tract 71,Westchester County,36119007100,"[3014, 1006]","[10538, 10538]","['WL19015799', 'WL19015310']","['M', 'M']",12,2019
December-2019,70.0,1,7000,Census Tract 70,Westchester County,36119007000,[3000],[10538],['WL19014943'],['M'],12,2019
December-2019,69.0,2,6900,Census Tract 69,Westchester County,36119006900,"[3036, 3036]","[10538, 10538]","['WL19015395', 'WL19014811']","['M', 'M']",12,2019
December-2019,68.02,1,6802,Census Tract 68.02,Westchester County,36119006802,[2015],[10804],['WL19014880'],['M'],12,2019
December-2019,68.01,4,6801,Census Tract 68.01,Westchester County,36119006801,"[4011, 2010, 3011, 3009]","[10583, 10583, 10804, 10804]","['WL19015568', 'WL19015398', 'WL19014785', 'WL19014493']","['P', 'M', 'M', 'M']",12,2019
December-2019,67.0,5,6700,Census Tract 67,Westchester County,36119006700,"[1016, 1008, 1008, 3043, 1008]","[10804, 10804, 10804, 10804, 10804]","['WL19015786', 'WL19015614', 'WL19015106', 'WL19014623', 'WL19014571']","['M', 'M', 'P', 'M', 'M']",12,2019
December-2019,66.0,1,6600,Census Tract 66,Westchester County,36119006600,[2008],[10804],['WL19014932'],['P'],12,2019
December-2019,64.0,1,6400,Census Tract 64,Westchester County,36119006400,[1006],[10801],['WL19014644'],['M'],12,2019
December-2019,61.0,1,6100,Census Tract 61,Westchester County,36119006100,[3000],[10801],['WL19014549'],['M'],12,2019
December-2019,59.02,2,5902,Census Tract 59.02,Westchester County,36119005902,"[2017, 2002]","[10801, 10801]","['WL19015680', 'WL19015344']","['P', 'M']",12,2019
December-2019,59.01,1,5901,Census Tract 59.01,Westchester County,36119005901,[3002],[10801],['WL19015603'],['M'],12,2019
December-2019,55.0,1,5500,Census Tract 55,Westchester County,36119005500,[1017],[10803],['WL19015684'],['M'],12,2019
December-2019,53.0,1,5300,Census Tract 53,Westchester County,36119005300,[2002],[10803],['WL19015709'],['M'],12,2019
December-2019,52.0,1,5200,Census Tract 52,Westchester County,36119005200,[1010],[10708],['WL19015300'],['M'],12,2019
December-2019,51.0,1,5100,Census Tract 51,Westchester County,36119005100,[2006],[10709],['WL19015037'],['P'],12,2019
December-2019,50.02,3,5002,Census Tract 50.02,Westchester County,36119005002,"[3013, 2020, 2011]","[10709, 10709, 10709]","['WL19015573', 'WL19015258', 'WL19014447']","['M', 'P', 'M']",12,2019
December-2019,48.0,1,4800,Census Tract 48,Westchester County,36119004800,[5008],[10707],['WL19014871'],['M'],12,2019
December-2019,44.0,1,4400,Census Tract 44,Westchester County,36119004400,[2013],[10552],['WL19015673'],['M'],12,2019
December-2019,36.0,1,3600,Census Tract 36,Westchester County,36119003600,[2008],[10550],['WL19014851'],['P'],12,2019
December-2019,32.0,1,3200,Census Tract 32,Westchester County,36119003200,[2004],[10550],['WL19015619'],['M'],12,2019
December-2019,24.05,1,2405,Census Tract 24.05,Westchester County,36119002405,[1006],[10704],['WL19015172'],['P'],12,2019
December-2019,24.03,1,2403,Census Tract 24.03,Westchester County,36119002403,[1008],[10704],['WL19015219'],['P'],12,2019
December-2019,23.0,4,2300,Census Tract 23,Westchester County,36119002300,"[2026, 2012, 2000, 1000]","[10704, 10701, 10701, 10701]","['WL19015653', 'WL19015501', 'WL19015214', 'WL19014949']","['P', 'M', 'M', 'P']",12,2019
December-2019,22.02,1,2202,Census Tract 22.02,Westchester County,36119002202,[3010],[10708],['WL19015068'],['M'],12,2019
December-2019,21.01,3,2101,Census Tract 21.01,Westchester County,36119002101,"[2004, 2008, 3008]","[10710, 10710, 10710]","['WL19015634', 'WL19014921', 'WL19014570']","['P', 'M', 'P']",12,2019
December-2019,19.0,3,1900,Census Tract 19,Westchester County,36119001900,"[1007, 1007, 1008]","[10710, 10710, 10710]","['WL19015544', 'WL19015336', 'WL19014884']","['P', 'P', 'M']",12,2019
December-2019,17.0,5,1700,Census Tract 17,Westchester County,36119001700,"[6009, 3003, 2023, 2023, 4008]","[10701, 10701, 10701, 10701, 10701]","['WL19015515', 'WL19015519', 'WL19015236', 'WL19015237', 'WL19015048']","['M', 'P', 'M', 'M', 'P']",12,2019
December-2019,16.0,1,1600,Census Tract 16,Westchester County,36119001600,[4011],[10701],['WL19014614'],['M'],12,2019
December-2019,15.04,1,1504,Census Tract 15.04,Westchester County,36119001504,[4006],[10704],['WL19015647'],['M'],12,2019
December-2019,13.01,1,1301,Census Tract 13.01,Westchester County,36119001301,[2013],[10705],['WL19015790'],['P'],12,2019
December-2019,11.02,1,1102,Census Tract 11.02,Westchester County,36119001102,[3001],[10701],['WL19015230'],['M'],12,2019
December-2019,11.01,1,1101,Census Tract 11.01,Westchester County,36119001101,[2004],[10701],['WL19015295'],['P'],12,2019
December-2019,8.01,1,801,Census Tract 8.01,Westchester County,36119000801,[1002],[10703],['WL19015218'],['P'],12,2019
December-2019,6.0,2,600,Census Tract 6,Westchester County,36119000600,"[4001, 2001]","[10703, 10703]","['WL19015717', 'WL19015334']","['M', 'M']",12,2019
December-2019,1621.0,2,162100,Census Tract 1621,Queens County,36081162100,"[1001, 4005]","[11426, 11426]","['QL19009338', 'QL19009224']","['P', 'P']",12,2019
December-2019,1579.03,1,157903,Census Tract 1579.03,Queens County,36081157903,[3000],[11001],['QL19009566'],['P'],12,2019
December-2019,1571.01,3,157101,Census Tract 1571.01,Queens County,36081157101,"[6007, 7012, 7012]","[11426, 11001, 11001]","['QL19009910', 'QL19009788', 'QL19009256']","['M', 'P', 'P']",12,2019
December-2019,1567.0,1,156700,Census Tract 1567,Queens County,36081156700,[1000],[11004],['QL19009252'],['P'],12,2019
December-2019,1551.02,4,155102,Census Tract 1551.02,Queens County,36081155102,"[4002, 4002, 4002, 4004]","[11004, 11004, 11004, 11004]","['QL19009955', 'QL19009777', 'QL19009781', 'QL19009199']","['M', 'M', 'M', 'M']",12,2019
December-2019,1507.02,1,150702,Census Tract 1507.02,Queens County,36081150702,[2008],[11362],['QL19009647'],['P'],12,2019
December-2019,1463.0,2,146300,Census Tract 1463,Queens County,36081146300,"[1003, 1005]","[11361, 11361]","['QL19009784', 'QL19009785']","['P', 'P']",12,2019
December-2019,1459.0,1,145900,Census Tract 1459,Queens County,36081145900,[3002],[11358],['QL19009882'],['M'],12,2019
December-2019,1441.0,1,144100,Census Tract 1441,Queens County,36081144100,[4001],[11364],['QL19009181'],['M'],12,2019
December-2019,1417.0,1,141700,Census Tract 1417,Queens County,36081141700,[2004],[11358],['QL19009212'],['P'],12,2019
December-2019,1409.02,2,140902,Census Tract 1409.02,Queens County,36081140902,"[1000, 1000]","[11365, 11365]","['QL19009871', 'QL19009872']","['P', 'P']",12,2019
December-2019,1347.0,2,134700,Census Tract 1347,Queens County,36081134700,"[1002, 2001]","[11365, 11365]","['QL19009326', 'QL19009334']","['M', 'M']",12,2019
December-2019,1291.02,4,129102,Census Tract 1291.02,Queens County,36081129102,"[4004, 4005, 4004, 4004]","[11427, 11427, 11427, 11427]","['QL19009583', 'QL19009607', 'QL19009332', 'QL19009221']","['M', 'M', 'P', 'P']",12,2019
December-2019,1265.0,2,126500,Census Tract 1265,Queens County,36081126500,"[1000, 1000]","[11366, 11432]","['QL19009780', 'QL19009787']","['M', 'M']",12,2019
December-2019,1247.0,1,124700,Census Tract 1247,Queens County,36081124700,[2009],[11365],['QL19009828'],['P'],12,2019
December-2019,1241.0,3,124100,Census Tract 1241,Queens County,36081124100,"[1002, 1002, 2007]","[11365, 11365, 11366]","['QL19009826', 'QL19009836', 'QL19009803']","['P', 'P', 'P']",12,2019
December-2019,1223.0,1,122300,Census Tract 1223,Queens County,36081122300,[3009],[11365],['QL19009720'],['P'],12,2019
December-2019,1215.0,2,121500,Census Tract 1215,Queens County,36081121500,"[2007, 1000]","[11355, 11365]","['QL19009948', 'QL19009264']","['M', 'P']",12,2019
December-2019,1207.0,1,120700,Census Tract 1207,Queens County,36081120700,[2004],[11358],['QL19009535'],['M'],12,2019
December-2019,1189.0,1,118900,Census Tract 1189,Queens County,36081118900,[1007],[11355],['QL19009959'],['P'],12,2019
December-2019,1175.0,2,117500,Census Tract 1175,Queens County,36081117500,"[4007, 4007]","[11358, 11358]","['QL19009812', 'QL19009767']","['M', 'P']",12,2019
December-2019,1099.0,1,109900,Census Tract 1099,Queens County,36081109900,[1006],[11361],['QL19009909'],['M'],12,2019
December-2019,1097.0,1,109700,Census Tract 1097,Queens County,36081109700,[2001],[11361],['QL19009529'],['M'],12,2019
December-2019,1093.0,2,109300,Census Tract 1093,Queens County,36081109300,"[3006, 2005]","[11360, 11360]","['QL19009838', 'QL19009542']","['P', 'P']",12,2019
December-2019,1059.0,1,105900,Census Tract 1059,Queens County,36081105900,[2005],[11354],['QL19009253'],['M'],12,2019
December-2019,997.05,1,99705,Census Tract 997.05,Queens County,36081099705,[1018],[11360],['QL19009497'],['P'],12,2019
December-2019,859.0,3,85900,Census Tract 859,Queens County,36081085900,"[2001, 2001, 2001]","[11355, 11355, 11355]","['QL19009246', 'QL19009158', 'QL19009153']","['M', 'M', 'P']",12,2019
December-2019,799.0,1,79900,Census Tract 799,Queens County,36081079900,[1005],[11355],['QL19009422'],['P'],12,2019
December-2019,779.04,2,77904,Census Tract 779.04,Queens County,36081077904,"[2000, 4000]","[11367, 11367]","['QL19009591', 'QL19009593']","['P', 'M']",12,2019
December-2019,779.03,1,77903,Census Tract 779.03,Queens County,36081077903,[3002],[11367],['QL19010003'],['P'],12,2019
December-2019,542.0,2,54200,Census Tract 542,Queens County,36081054200,"[2009, 2009]","[11428, 11428]","['QL19009718', 'QL19009753']","['M', 'M']",12,2019
December-2019,414.0,1,41400,Census Tract 414,Queens County,36081041400,[3001],[11433],['QL19009296'],['M'],12,2019
December-2019,199.0,1,19900,Census Tract 199,Queens County,36081019900,[1004],[11101],['QL19009964'],['P'],12,2019
December-2019,189.0,1,18900,Census Tract 189,Queens County,36081018900,[2006],[11101],['QL19009782'],['P'],12,2019
December-2019,181.01,1,18101,Census Tract 181.01,Queens County,36081018101,[2001],[11104],['QL19010031'],['P'],12,2019
December-2019,97.0,1,9700,Census Tract 97,Queens County,36081009700,[3000],[11102],['QL19009602'],['P'],12,2019
December-2019,85.0,1,8500,Census Tract 85,Queens County,36081008500,[2002],[11101],['QL19009894'],['M'],12,2019
December-2019,295.0,1,29500,Census Tract 295,New York County,36061029500,[3001],[10034],['ML19020049'],['M'],12,2019
December-2019,245.0,2,24500,Census Tract 245,New York County,36061024500,"[1001, 4001]","[10032, 10032]","['ML19020218', 'ML19020011']","['M', 'M']",12,2019
December-2019,233.0,1,23300,Census Tract 233,New York County,36061023300,[2000],[10031],['ML19019205'],['M'],12,2019
December-2019,184.0,1,18400,Census Tract 184,New York County,36061018400,[2001],[10029],['ML19018965'],['M'],12,2019
December-2019,177.0,1,17700,Census Tract 177,New York County,36061017700,[6000],[10024],['ML19020315'],['P'],12,2019
December-2019,170.0,1,17000,Census Tract 170,New York County,36061017000,[5000],[10029],['ML19020098'],['P'],12,2019
December-2019,166.0,2,16600,Census Tract 166,New York County,36061016600,"[6000, 6000]","[10029, 10029]","['ML19020325', 'ML19019504']","['M', 'M']",12,2019
December-2019,163.0,1,16300,Census Tract 163,New York County,36061016300,[2000],[10023],['ML19019045'],['P'],12,2019
December-2019,153.0,1,15300,Census Tract 153,New York County,36061015300,[3001],[10023],['ML19019294'],['P'],12,2019
December-2019,152.0,1,15200,Census Tract 152,New York County,36061015200,[5000],[10128],['ML19019382'],['M'],12,2019
December-2019,150.02,1,15002,Census Tract 150.02,New York County,36061015002,[1000],[10128],['ML19020087'],['P'],12,2019
December-2019,145.0,1,14500,Census Tract 145,New York County,36061014500,[4000],[10019],['ML19019780'],['M'],12,2019
December-2019,143.0,1,14300,Census Tract 143,New York County,36061014300,[1033],[10065],['ML19019215'],['M'],12,2019
December-2019,139.0,1,13900,Census Tract 139,New York County,36061013900,[4000],[10019],['ML19019260'],['P'],12,2019
December-2019,130.0,1,13000,Census Tract 130,New York County,36061013000,[4000],[10021],['ML19019021'],['P'],12,2019
December-2019,118.0,1,11800,Census Tract 118,New York County,36061011800,[7000],[10065],['ML19019101'],['M'],12,2019
December-2019,111.0,1,11100,Census Tract 111,New York County,36061011100,[2005],[10001],['ML19019555'],['M'],12,2019
December-2019,101.0,1,10100,Census Tract 101,New York County,36061010100,[1005],[10001],['ML19019584'],['P'],12,2019
December-2019,95.0,1,9500,Census Tract 95,New York County,36061009500,[2003],[10001],['ML19019847'],['P'],12,2019
December-2019,93.0,1,9300,Census Tract 93,New York County,36061009300,[1002],[10001],['ML19019474'],['M'],12,2019
December-2019,91.0,1,9100,Census Tract 91,New York County,36061009100,[3000],[10011],['ML19019789'],['M'],12,2019
December-2019,89.0,2,8900,Census Tract 89,New York County,36061008900,"[2001, 2001]","[10011, 10011]","['ML19019473', 'ML19019440']","['M', 'P']",12,2019
December-2019,82.0,1,8200,Census Tract 82,New York County,36061008200,[1001],[10017],['ML19019901'],['P'],12,2019
December-2019,79.0,1,7900,Census Tract 79,New York County,36061007900,[2002],[10014],['ML19019629'],['P'],12,2019
December-2019,77.0,1,7700,Census Tract 77,New York County,36061007700,[3007],[10014],['ML19019523'],['P'],12,2019
December-2019,76.0,2,7600,Census Tract 76,New York County,36061007600,"[1000, 2004]","[10016, 10001]","['ML19020412', 'ML19019721']","['M', 'M']",12,2019
December-2019,66.0,1,6600,Census Tract 66,New York County,36061006600,[2000],[10016],['ML19019998'],['P'],12,2019
December-2019,58.0,2,5800,Census Tract 58,New York County,36061005800,"[1007, 1007]","[10010, 10010]","['ML19020240', 'ML19020123']","['P', 'P']",12,2019
December-2019,50.0,1,5000,Census Tract 50,New York County,36061005000,[5000],[10003],['ML19020183'],['M'],12,2019
December-2019,47.0,2,4700,Census Tract 47,New York County,36061004700,"[2011, 2010]","[10013, 10013]","['ML19019909', 'ML19019364']","['P', 'P']",12,2019
December-2019,39.0,1,3900,Census Tract 39,New York County,36061003900,[1017],[10013],['ML19019328'],['M'],12,2019
December-2019,37.0,1,3700,Census Tract 37,New York County,36061003700,[1009],[10013],['ML19019737'],['M'],12,2019
December-2019,33.0,1,3300,Census Tract 33,New York County,36061003300,[2007],[10013],['ML19020114'],['M'],12,2019
December-2019,32.0,3,3200,Census Tract 32,New York County,36061003200,"[4000, 4000, 4000]","[10009, 10009, 10009]","['ML19019678', 'ML19019532', 'ML19019323']","['M', 'M', 'M']",12,2019
December-2019,30.01,2,3001,Census Tract 30.01,New York County,36061003001,"[2002, 2002]","[10002, 10002]","['ML19020132', 'ML19019861']","['M', 'P']",12,2019
December-2019,29.0,1,2900,Census Tract 29,New York County,36061002900,[2001],[10013],['ML19020324'],['M'],12,2019
December-2019,16.0,1,1600,Census Tract 16,New York County,36061001600,[1002],[10002],['ML19019325'],['P'],12,2019
December-2019,15.01,1,1501,Census Tract 15.01,New York County,36061001501,[1015],[10038],['ML19020196'],['P'],12,2019
December-2019,14.02,1,1402,Census Tract 14.02,New York County,36061001402,[2006],[10002],['ML19019360'],['P'],12,2019
December-2019,7.0,1,700,Census Tract 7,New York County,36061000700,[1005],[10005],['ML19020148'],['P'],12,2019
December-2019,516.0,1,51600,Census Tract 516,Bronx County,36005051600,[1016],[10464],['XL19015764'],['M'],12,2019
December-2019,448.0,1,44800,Census Tract 448,Bronx County,36005044800,[1002],[10466],['XL19016314'],['M'],12,2019
December-2019,444.0,1,44400,Census Tract 444,Bronx County,36005044400,[4001],[10466],['XL19016628'],['M'],12,2019
December-2019,426.0,1,42600,Census Tract 426,Bronx County,36005042600,[3000],[10466],['XL19016894'],['P'],12,2019
December-2019,414.0,1,41400,Census Tract 414,Bronx County,36005041400,[4013],[10470],['XL19016755'],['P'],12,2019
December-2019,406.0,1,40600,Census Tract 406,Bronx County,36005040600,[1004],[10466],['XL19016545'],['P'],12,2019
December-2019,386.0,1,38600,Census Tract 386,Bronx County,36005038600,[2007],[10469],['XL19016146'],['P'],12,2019
December-2019,385.0,1,38500,Census Tract 385,Bronx County,36005038500,[2001],[10458],['XL19015808'],['P'],12,2019
December-2019,382.0,1,38200,Census Tract 382,Bronx County,36005038200,[2005],[10469],['XL19016774'],['P'],12,2019
December-2019,380.0,1,38000,Census Tract 380,Bronx County,36005038000,[2000],[10467],['XL19016387'],['P'],12,2019
December-2019,371.0,1,37100,Census Tract 371,Bronx County,36005037100,[1002],[10460],['XL19016133'],['M'],12,2019
December-2019,345.0,1,34500,Census Tract 345,Bronx County,36005034500,[2002],[10471],['XL19016295'],['P'],12,2019
December-2019,328.0,1,32800,Census Tract 328,Bronx County,36005032800,[1003],[10467],['XL19016163'],['P'],12,2019
December-2019,297.0,1,29700,Census Tract 297,Bronx County,36005029700,[1005],[10463],['XL19015893'],['P'],12,2019
December-2019,273.0,2,27300,Census Tract 273,Bronx County,36005027300,"[1003, 1003]","[10463, 10463]","['XL19016915', 'XL19016665']","['P', 'M']",12,2019
December-2019,267.02,1,26702,Census Tract 267.02,Bronx County,36005026702,[1001],[10468],['XL19015830'],['M'],12,2019
December-2019,237.02,1,23702,Census Tract 237.02,Bronx County,36005023702,[1001],[10458],['XL19016269'],['M'],12,2019
December-2019,229.02,1,22902,Census Tract 229.02,Bronx County,36005022902,[1000],[10457],['XL19015908'],['M'],12,2019
December-2019,160.0,1,16000,Census Tract 160,Bronx County,36005016000,[1009],[10465],['XL19015986'],['P'],12,2019
December-2019,138.0,1,13800,Census Tract 138,Bronx County,36005013800,[1026],[10465],['XL19016292'],['M'],12,2019
December-2019,93.0,1,9300,Census Tract 93,Bronx County,36005009300,[5003],[10474],['XL19016547'],['M'],12,2019
December-2019,87.0,1,8700,Census Tract 87,Bronx County,36005008700,[2002],[10459],['XL19015991'],['M'],12,2019
December-2019,72.0,2,7200,Census Tract 72,Bronx County,36005007200,"[1002, 1003]","[10472, 10472]","['XL19016627', 'XL19016563']","['P', 'P']",12,2019
December-2019,65.0,1,6500,Census Tract 65,Bronx County,36005006500,[3000],[10451],['XL19016794'],['M'],12,2019
December-2019,63.0,1,6300,Census Tract 63,Bronx County,36005006300,[1003],[10452],['XL19016123'],['M'],12,2019
December-2019,40.01,1,4001,Census Tract 40.01,Bronx County,36005004001,[1000],[10472],['XL19016569'],['P'],12,2019
December-2019,28.0,1,2800,Census Tract 28,Bronx County,36005002800,[1010],[10473],['XL19015874'],['P'],12,2019
December-2019,4.0,1,400,Census Tract 4,Bronx County,36005000400,[3002],[10473],['XL19016000'],['M'],12,2019
November-2019,148.11,1,14811,Census Tract 148.11,Westchester County,36119014811,[3012],[10598],['WL19013256'],['M'],11,2019
November-2019,137.0,1,13700,Census Tract 137,Westchester County,36119013700,[1000],[10562],['WL19014203'],['M'],11,2019
November-2019,132.01,1,13201,Census Tract 132.01,Westchester County,36119013201,[2036],[10510],['WL19014202'],['M'],11,2019
November-2019,130.0,1,13000,Census Tract 130,Westchester County,36119013000,[4026],[10549],['WL19014022'],['M'],11,2019
November-2019,123.01,1,12301,Census Tract 123.01,Westchester County,36119012301,[1026],[10603],['WL19013613'],['M'],11,2019
November-2019,119.02,1,11902,Census Tract 119.02,Westchester County,36119011902,[2001],[10595],['WL19013588'],['M'],11,2019
November-2019,114.0,2,11400,Census Tract 114,Westchester County,36119011400,"[4018, 2013]","[10591, 10591]","['WL19014155', 'WL19013565']","['M', 'M']",11,2019
November-2019,111.01,1,11101,Census Tract 111.01,Westchester County,36119011101,[1009],[10591],['WL19013114'],['M'],11,2019
November-2019,102.0,1,10200,Census Tract 102,Westchester County,36119010200,[1006],[10706],['WL19014235'],['M'],11,2019
November-2019,100.0,2,10000,Census Tract 100,Westchester County,36119010000,"[3011, 4035]","[10583, 10583]","['WL19013187', 'WL19012982']","['M', 'M']",11,2019
November-2019,89.01,1,8901,Census Tract 89.01,Westchester County,36119008901,[5005],[10601],['WL19013864'],['M'],11,2019
November-2019,85.0,1,8500,Census Tract 85,Westchester County,36119008500,[1030],[10528],['WL19013921'],['M'],11,2019
November-2019,83.02,1,8302,Census Tract 83.02,Westchester County,36119008302,[4007],[10573],['WL19014004'],['M'],11,2019
November-2019,80.0,1,8000,Census Tract 80,Westchester County,36119008000,[3009],[10573],['WL19013103'],['M'],11,2019
November-2019,76.0,1,7600,Census Tract 76,Westchester County,36119007600,[6001],[10580],['WL19013950'],['M'],11,2019
November-2019,75.0,1,7500,Census Tract 75,Westchester County,36119007500,[2002],[10580],['WL19013904'],['M'],11,2019
November-2019,70.0,1,7000,Census Tract 70,Westchester County,36119007000,[4002],[10538],['WL19013352'],['M'],11,2019
November-2019,69.0,1,6900,Census Tract 69,Westchester County,36119006900,[3036],[10538],['WL19013545'],['M'],11,2019
November-2019,68.02,3,6802,Census Tract 68.02,Westchester County,36119006802,"[3024, 4010, 2015]","[10804, 10804, 10804]","['WL19013822', 'WL19013551', 'WL19013475']","['M', 'M', 'M']",11,2019
November-2019,68.01,2,6801,Census Tract 68.01,Westchester County,36119006801,"[2003, 3042]","[10583, 10804]","['WL19014309', 'WL19013199']","['M', 'M']",11,2019
November-2019,67.0,2,6700,Census Tract 67,Westchester County,36119006700,"[3043, 2003]","[10804, 10804]","['WL19014222', 'WL19012922']","['M', 'M']",11,2019
November-2019,66.0,1,6600,Census Tract 66,Westchester County,36119006600,[1004],[10804],['WL19013082'],['M'],11,2019
November-2019,65.0,1,6500,Census Tract 65,Westchester County,36119006500,[3000],[10801],['WL19013899'],['M'],11,2019
November-2019,63.0,1,6300,Census Tract 63,Westchester County,36119006300,[1004],[10801],['WL19013907'],['M'],11,2019
November-2019,46.0,1,4600,Census Tract 46,Westchester County,36119004600,[3000],[10708],['WL19012951'],['M'],11,2019
November-2019,45.0,2,4500,Census Tract 45,Westchester County,36119004500,"[1001, 1001]","[10552, 10552]","['WL19013850', 'WL19013329']","['M', 'M']",11,2019
November-2019,44.0,2,4400,Census Tract 44,Westchester County,36119004400,"[3013, 1004]","[10552, 10552]","['WL19013728', 'WL19013386']","['M', 'M']",11,2019
November-2019,22.03,1,2203,Census Tract 22.03,Westchester County,36119002203,[2004],[10710],['WL19014191'],['M'],11,2019
November-2019,21.05,1,2105,Census Tract 21.05,Westchester County,36119002105,[1006],[10583],['WL19013381'],['M'],11,2019
November-2019,21.01,2,2101,Census Tract 21.01,Westchester County,36119002101,"[3007, 1005]","[10710, 10710]","['WL19013584', 'WL19013616']","['M', 'M']",11,2019
November-2019,14.02,1,1402,Census Tract 14.02,Westchester County,36119001402,[2005],[10705],['WL19014157'],['M'],11,2019
November-2019,13.02,1,1302,Census Tract 13.02,Westchester County,36119001302,[3000],[10705],['WL19013973'],['M'],11,2019
November-2019,6.0,1,600,Census Tract 6,Westchester County,36119000600,[4004],[10703],['WL19013878'],['M'],11,2019
November-2019,1579.01,1,157901,Census Tract 1579.01,Queens County,36081157901,[3000],[11040],['QL19008983'],['M'],11,2019
November-2019,1551.02,3,155102,Census Tract 1551.02,Queens County,36081155102,"[5003, 3000, 5003]","[11004, 11005, 11004]","['QL19009008', 'QL19008745', 'QL19008248']","['M', 'M', 'M']",11,2019
November-2019,1467.0,1,146700,Census Tract 1467,Queens County,36081146700,[3006],[11361],['QL19008127'],['P'],11,2019
November-2019,1417.0,2,141700,Census Tract 1417,Queens County,36081141700,"[1000, 1000]","[11358, 11358]","['QL19009072', 'QL19008987']","['P', 'P']",11,2019
November-2019,1409.01,1,140901,Census Tract 1409.01,Queens County,36081140901,[1001],[11364],['QL19008627'],['M'],11,2019
November-2019,1399.0,1,139900,Census Tract 1399,Queens County,36081139900,[2008],[11364],['QL19008327'],['M'],11,2019
November-2019,1347.0,1,134700,Census Tract 1347,Queens County,36081134700,[2001],[11365],['QL19008577'],['M'],11,2019
November-2019,1291.02,1,129102,Census Tract 1291.02,Queens County,36081129102,[4007],[11427],['QL19008716'],['M'],11,2019
November-2019,1277.0,1,127700,Census Tract 1277,Queens County,36081127700,[2008],[11432],['QL19008776'],['M'],11,2019
November-2019,1257.0,1,125700,Census Tract 1257,Queens County,36081125700,[3002],[11366],['QL19008963'],['M'],11,2019
November-2019,1205.0,1,120500,Census Tract 1205,Queens County,36081120500,[1004],[11355],['QL19008929'],['M'],11,2019
November-2019,1113.0,1,111300,Census Tract 1113,Queens County,36081111300,[3008],[11361],['QL19008585'],['M'],11,2019
November-2019,945.0,1,94500,Census Tract 945,Queens County,36081094500,[2002],[11357],['QL19008982'],['M'],11,2019
November-2019,939.0,1,93900,Census Tract 939,Queens County,36081093900,[2007],[11356],['QL19009018'],['M'],11,2019
November-2019,803.02,1,80302,Census Tract 803.02,Queens County,36081080302,[3014],[11367],['QL19008864'],['P'],11,2019
November-2019,463.0,1,46300,Census Tract 463,Queens County,36081046300,[2003],[11373],['QL19008283'],['M'],11,2019
November-2019,277.0,1,27700,Census Tract 277,New York County,36061027700,[3001],[10040],['ML19018545'],['P'],11,2019
