,geoid,_incidents,_crimes,population,povertyrate,unemploymentrate,gas_leaks_person,crimes_person,ntaname,boro_name,centerLong,centerLat,hover
487,36047027600,5,26,3694,0.145,0.052000000000000005,0.001353546,0.0070384409999999994,Bensonhurst West,Brooklyn,-73.99948977983804,40.6108970207671,Brooklyn<br>Bensonhurst West<br>36047027600<br>gas leaks per person: 0.001354<br>crimes per person: 0.007038<br>poverty rate: 0.145<br>unempl. rate: 0.052
488,36047027800,2,25,3220,0.111,0.121,0.000621118,0.007763975,Bensonhurst West,Brooklyn,-74.00122057025173,40.606858530120434,Brooklyn<br>Bensonhurst West<br>36047027800<br>gas leaks per person: 0.000621<br>crimes per person: 0.007764<br>poverty rate: 0.111<br>unempl. rate: 0.121
489,36047028400,7,31,4003,0.177,0.057999999999999996,0.001748688,0.007744192,Bensonhurst West,Brooklyn,-73.9989427455172,40.605674561673545,Brooklyn<br>Bensonhurst West<br>36047028400<br>gas leaks per person: 0.001749<br>crimes per person: 0.007744<br>poverty rate: 0.177<br>unempl. rate: 0.058
490,36047028800,4,23,3458,0.203,0.039,0.001156738,0.006651243,Bensonhurst West,Brooklyn,-73.99656318879494,40.604511021550564,Brooklyn<br>Bensonhurst West<br>36047028800<br>gas leaks per person: 0.001157<br>crimes per person: 0.006651<br>poverty rate: 0.203<br>unempl. rate: 0.039
491,36047029800,8,32,3717,0.132,0.032,0.0021522729999999997,0.008609093,Bensonhurst East,Brooklyn,-73.98790798142015,40.60082621734423,Brooklyn<br>Bensonhurst East<br>36047029800<br>gas leaks per person: 0.002152<br>crimes per person: 0.008609<br>poverty rate: 0.132<br>unempl. rate: 0.032
492,36047030000,19,25,4120,0.146,0.061,0.00461165,0.006067961,Bensonhurst East,Brooklyn,-73.98874501969644,40.59740340493494,Brooklyn<br>Bensonhurst East<br>36047030000<br>gas leaks per person: 0.004612<br>crimes per person: 0.006068<br>poverty rate: 0.146<br>unempl. rate: 0.061
493,36047040400,11,12,2551,0.157,0.081,0.004312034,0.004704038,Bensonhurst East,Brooklyn,-73.98541911887553,40.60218488693169,Brooklyn<br>Bensonhurst East<br>36047040400<br>gas leaks per person: 0.004312<br>crimes per person: 0.004704<br>poverty rate: 0.157<br>unempl. rate: 0.081
494,36047040600,9,15,3184,0.218,0.055,0.002826633,0.004711055,Bensonhurst East,Brooklyn,-73.98232043647032,40.60050891210931,Brooklyn<br>Bensonhurst East<br>36047040600<br>gas leaks per person: 0.002827<br>crimes per person: 0.004711<br>poverty rate: 0.218<br>unempl. rate: 0.055
495,36047040800,4,15,3566,0.13,0.10800000000000001,0.001121705,0.0042063940000000005,Bensonhurst East,Brooklyn,-73.97913481108866,40.601190906281765,Brooklyn<br>Bensonhurst East<br>36047040800<br>gas leaks per person: 0.001122<br>crimes per person: 0.004206<br>poverty rate: 0.13<br>unempl. rate: 0.108
496,36047042600,6,26,4135,0.297,0.054000000000000006,0.0014510279999999998,0.0062877869999999995,Bensonhurst East,Brooklyn,-73.98018892225696,40.60567520174224,Brooklyn<br>Bensonhurst East<br>36047042600<br>gas leaks per person: 0.001451<br>crimes per person: 0.006288<br>poverty rate: 0.297<br>unempl. rate: 0.054
497,36047042800,3,19,3857,0.163,0.095,0.0007778069999999999,0.004926108,Bensonhurst East,Brooklyn,-73.98432707312865,40.605645702974336,Brooklyn<br>Bensonhurst East<br>36047042800<br>gas leaks per person: 0.000778<br>crimes per person: 0.004926<br>poverty rate: 0.163<br>unempl. rate: 0.095
498,36047043000,7,28,3333,0.272,0.099,0.00210021,0.00840084,Bensonhurst East,Brooklyn,-73.98420462229036,40.60924775482941,Brooklyn<br>Bensonhurst East<br>36047043000<br>gas leaks per person: 0.0021<br>crimes per person: 0.008401<br>poverty rate: 0.272<br>unempl. rate: 0.099
499,36047043200,7,19,4250,0.168,0.084,0.001647059,0.004470588,Bensonhurst East,Brooklyn,-73.98068704466895,40.61067119134408,Brooklyn<br>Bensonhurst East<br>36047043200<br>gas leaks per person: 0.001647<br>crimes per person: 0.004471<br>poverty rate: 0.168<br>unempl. rate: 0.084
500,36047043400,16,17,3433,0.248,0.043,0.004660647,0.004951937,Bensonhurst East,Brooklyn,-73.97693863281447,40.610051055811894,Brooklyn<br>Bensonhurst East<br>36047043400<br>gas leaks per person: 0.004661<br>crimes per person: 0.004952<br>poverty rate: 0.248<br>unempl. rate: 0.043
501,36047043600,15,18,4160,0.21100000000000002,0.051,0.0036057690000000004,0.004326923,Bensonhurst East,Brooklyn,-73.97785621239456,40.613129319193945,Brooklyn<br>Bensonhurst East<br>36047043600<br>gas leaks per person: 0.003606<br>crimes per person: 0.004327<br>poverty rate: 0.211<br>unempl. rate: 0.051
502,36047044600,14,16,1909,0.23600000000000002,0.051,0.0073336830000000006,0.008381351,Borough Park,Brooklyn,-73.9760595117695,40.61522900879573,Brooklyn<br>Borough Park<br>36047044600<br>gas leaks per person: 0.007334<br>crimes per person: 0.008381<br>poverty rate: 0.236<br>unempl. rate: 0.051
503,36047047000,9,14,2886,0.278,0.034,0.003118503,0.004851005,Borough Park,Brooklyn,-73.98673627225092,40.62559124784737,Brooklyn<br>Borough Park<br>36047047000<br>gas leaks per person: 0.003119<br>crimes per person: 0.004851<br>poverty rate: 0.278<br>unempl. rate: 0.034
504,36047047200,3,12,3141,0.254,0.061,0.00095511,0.003820439,Borough Park,Brooklyn,-73.9841282519157,40.6270404347034,Brooklyn<br>Borough Park<br>36047047200<br>gas leaks per person: 0.000955<br>crimes per person: 0.00382<br>poverty rate: 0.254<br>unempl. rate: 0.061
505,36047009400,17,33,5805,0.249,0.040999999999999995,0.00292851,0.005684755,Sunset Park East,Brooklyn,-74.00137873828407,40.64335651114622,Brooklyn<br>Sunset Park East<br>36047009400<br>gas leaks per person: 0.002929<br>crimes per person: 0.005685<br>poverty rate: 0.249<br>unempl. rate: 0.041
506,36047008200,14,24,4141,0.282,0.11199999999999999,0.003380826,0.005795702,Sunset Park West,Brooklyn,-74.00770996813014,40.650821773790476,Brooklyn<br>Sunset Park West<br>36047008200<br>gas leaks per person: 0.003381<br>crimes per person: 0.005796<br>poverty rate: 0.282<br>unempl. rate: 0.112
507,36047020000,6,15,2265,0.159,0.07200000000000001,0.002649007,0.006622517,Dyker Heights,Brooklyn,-74.0088187286987,40.62068893888903,Brooklyn<br>Dyker Heights<br>36047020000<br>gas leaks per person: 0.002649<br>crimes per person: 0.006623<br>poverty rate: 0.159<br>unempl. rate: 0.072
508,36047046201,11,18,2632,0.16,0.075,0.004179331,0.006838906,Flatbush,Brooklyn,-73.97351675865329,40.627623322174394,Brooklyn<br>Flatbush<br>36047046201<br>gas leaks per person: 0.004179<br>crimes per person: 0.006839<br>poverty rate: 0.16<br>unempl. rate: 0.075
509,36047048000,6,42,3769,0.336,0.075,0.001591934,0.011143539,Flatbush,Brooklyn,-73.97449939210324,40.63029270750596,Brooklyn<br>Flatbush<br>36047048000<br>gas leaks per person: 0.001592<br>crimes per person: 0.011144<br>poverty rate: 0.336<br>unempl. rate: 0.075
510,36047013500,11,25,3596,0.08,0.037000000000000005,0.0030589540000000004,0.006952169,Park Slope-Gowanus,Brooklyn,-73.98331422591336,40.672812061239895,Brooklyn<br>Park Slope-Gowanus<br>36047013500<br>gas leaks per person: 0.003059<br>crimes per person: 0.006952<br>poverty rate: 0.08<br>unempl. rate: 0.037
511,36047016900,11,20,4497,0.081,0.023,0.002446075,0.004447409,Windsor Terrace,Brooklyn,-73.98128725205767,40.65929137750358,Brooklyn<br>Windsor Terrace<br>36047016900<br>gas leaks per person: 0.002446<br>crimes per person: 0.004447<br>poverty rate: 0.081<br>unempl. rate: 0.023
512,36047017100,10,13,3749,0.046,0.046,0.0026673779999999998,0.003467591,Windsor Terrace,Brooklyn,-73.97685276390499,40.65696783882178,Brooklyn<br>Windsor Terrace<br>36047017100<br>gas leaks per person: 0.002667<br>crimes per person: 0.003468<br>poverty rate: 0.046<br>unempl. rate: 0.046
513,36047013100,9,25,3828,0.062,0.039,0.002351097,0.006530825,Park Slope-Gowanus,Brooklyn,-73.979604377157,40.677716213529976,Brooklyn<br>Park Slope-Gowanus<br>36047013100<br>gas leaks per person: 0.002351<br>crimes per person: 0.006531<br>poverty rate: 0.062<br>unempl. rate: 0.039
514,36047150200,13,26,2540,0.09,0.023,0.00511811,0.01023622,Windsor Terrace,Brooklyn,-73.98126932121224,40.65463278353132,Brooklyn<br>Windsor Terrace<br>36047150200<br>gas leaks per person: 0.005118<br>crimes per person: 0.010236<br>poverty rate: 0.09<br>unempl. rate: 0.023
515,36047014100,23,23,3017,0.11699999999999999,0.068,0.007623466999999999,0.007623466999999999,Park Slope-Gowanus,Brooklyn,-73.9893775992732,40.665435603195384,Brooklyn<br>Park Slope-Gowanus<br>36047014100<br>gas leaks per person: 0.007623<br>crimes per person: 0.007623<br>poverty rate: 0.117<br>unempl. rate: 0.068
516,36047014900,11,27,4976,0.055,0.05,0.002210611,0.005426045,Park Slope-Gowanus,Brooklyn,-73.98517605842744,40.66242506102407,Brooklyn<br>Park Slope-Gowanus<br>36047014900<br>gas leaks per person: 0.002211<br>crimes per person: 0.005426<br>poverty rate: 0.055<br>unempl. rate: 0.05
517,36047014500,7,27,4179,0.109,0.038,0.001675042,0.006460876,Sunset Park West,Brooklyn,-73.99495023009764,40.66135594384378,Brooklyn<br>Sunset Park West<br>36047014500<br>gas leaks per person: 0.001675<br>crimes per person: 0.006461<br>poverty rate: 0.109<br>unempl. rate: 0.038
518,36047014700,2,15,2084,0.161,0.05,0.0009596930000000001,0.007197696999999999,Sunset Park West,Brooklyn,-73.98966658147583,40.65985346884929,Brooklyn<br>Sunset Park West<br>36047014700<br>gas leaks per person: 0.00096<br>crimes per person: 0.007198<br>poverty rate: 0.161<br>unempl. rate: 0.05
519,36047011200,14,26,6436,0.409,0.062,0.002175264,0.004039776,Sunset Park East,Brooklyn,-73.99567478181193,40.64225289457708,Brooklyn<br>Sunset Park East<br>36047011200<br>gas leaks per person: 0.002175<br>crimes per person: 0.00404<br>poverty rate: 0.409<br>unempl. rate: 0.062
520,36047003700,15,54,390,0.064,0.008,0.038461537999999997,0.138461538,DUMBO-Vinegar Hill-Downtown Brooklyn-Boerum Hill,Brooklyn,-73.98474264797989,40.68940974842744,Brooklyn<br>DUMBO-Vinegar Hill-Downtown Brooklyn-Boerum Hill<br>36047003700<br>gas leaks per person: 0.038462<br>crimes per person: 0.138462<br>poverty rate: 0.064<br>unempl. rate: 0.008
521,36047003900,21,38,2229,0.052000000000000005,0.066,0.009421265,0.017048004,DUMBO-Vinegar Hill-Downtown Brooklyn-Boerum Hill,Brooklyn,-73.98083362772235,40.68490556025547,Brooklyn<br>DUMBO-Vinegar Hill-Downtown Brooklyn-Boerum Hill<br>36047003900<br>gas leaks per person: 0.009421<br>crimes per person: 0.017048<br>poverty rate: 0.052<br>unempl. rate: 0.066
522,36047017600,5,10,2295,0.201,0.085,0.002178649,0.004357298,Bath Beach,Brooklyn,-74.0088125901622,40.60251600974002,Brooklyn<br>Bath Beach<br>36047017600<br>gas leaks per person: 0.002179<br>crimes per person: 0.004357<br>poverty rate: 0.201<br>unempl. rate: 0.085
523,36047015000,5,11,1574,0.105,0.018000000000000002,0.00317662,0.006988564,Dyker Heights,Brooklyn,-74.0107548846147,40.61537813867518,Brooklyn<br>Dyker Heights<br>36047015000<br>gas leaks per person: 0.003177<br>crimes per person: 0.006989<br>poverty rate: 0.105<br>unempl. rate: 0.018
524,36047009200,9,24,5388,0.337,0.096,0.001670379,0.0044543429999999995,Sunset Park East,Brooklyn,-73.99933872957234,40.6453172133474,Brooklyn<br>Sunset Park East<br>36047009200<br>gas leaks per person: 0.00167<br>crimes per person: 0.004454<br>poverty rate: 0.337<br>unempl. rate: 0.096
525,36047022400,7,21,5486,0.33299999999999996,0.02,0.001275975,0.0038279259999999997,Borough Park,Brooklyn,-73.9903117717704,40.640515894753605,Brooklyn<br>Borough Park<br>36047022400<br>gas leaks per person: 0.001276<br>crimes per person: 0.003828<br>poverty rate: 0.333<br>unempl. rate: 0.02
526,36047042400,6,19,3666,0.204,0.04,0.001636661,0.005182761,Bensonhurst East,Brooklyn,-73.97604753166421,40.606747655747256,Brooklyn<br>Bensonhurst East<br>36047042400<br>gas leaks per person: 0.001637<br>crimes per person: 0.005183<br>poverty rate: 0.204<br>unempl. rate: 0.04
527,36047012901,5,37,2159,0.11599999999999999,0.045,0.002315887,0.017137563999999997,Park Slope-Gowanus,Brooklyn,-73.97853160000211,40.681735929649506,Brooklyn<br>Park Slope-Gowanus<br>36047012901<br>gas leaks per person: 0.002316<br>crimes per person: 0.017138<br>poverty rate: 0.116<br>unempl. rate: 0.045
528,36047023000,6,16,4515,0.353,0.046,0.001328904,0.003543743,Borough Park,Brooklyn,-73.98427911192324,40.63781461080761,Brooklyn<br>Borough Park<br>36047023000<br>gas leaks per person: 0.001329<br>crimes per person: 0.003544<br>poverty rate: 0.353<br>unempl. rate: 0.046
529,36047028000,1,17,1761,0.23399999999999999,0.055,0.000567859,0.009653606,Bath Beach,Brooklyn,-74.0059368736536,40.602166537986356,Brooklyn<br>Bath Beach<br>36047028000<br>gas leaks per person: 0.000568<br>crimes per person: 0.009654<br>poverty rate: 0.234<br>unempl. rate: 0.055
530,36047030600,5,27,2005,0.21600000000000003,0.078,0.002493766,0.013466333999999998,Gravesend,Brooklyn,-73.98613351796953,40.59115533681309,Brooklyn<br>Gravesend<br>36047030600<br>gas leaks per person: 0.002494<br>crimes per person: 0.013466<br>poverty rate: 0.216<br>unempl. rate: 0.078
531,36047028200,7,36,2943,0.196,0.055999999999999994,0.002378525,0.012232416000000001,Bath Beach,Brooklyn,-74.0040682744392,40.60071039765815,Brooklyn<br>Bath Beach<br>36047028200<br>gas leaks per person: 0.002379<br>crimes per person: 0.012232<br>poverty rate: 0.196<br>unempl. rate: 0.056
532,36047022600,10,14,2516,0.264,0.051,0.0039745629999999995,0.005564388000000001,Borough Park,Brooklyn,-73.98634663730918,40.64198387425789,Brooklyn<br>Borough Park<br>36047022600<br>gas leaks per person: 0.003975<br>crimes per person: 0.005564<br>poverty rate: 0.264<br>unempl. rate: 0.051
533,36047022800,2,18,3306,0.43799999999999994,0.048,0.000604961,0.005444646,Borough Park,Brooklyn,-73.98153021883299,40.63912458362532,Brooklyn<br>Borough Park<br>36047022800<br>gas leaks per person: 0.000605<br>crimes per person: 0.005445<br>poverty rate: 0.438<br>unempl. rate: 0.048
534,36047038600,6,37,3477,0.10400000000000001,0.09,0.001725626,0.010641356999999999,Gravesend,Brooklyn,-73.97510765919485,40.59234909732313,Brooklyn<br>Gravesend<br>36047038600<br>gas leaks per person: 0.001726<br>crimes per person: 0.010641<br>poverty rate: 0.104<br>unempl. rate: 0.09
535,36047010000,10,34,6737,0.3,0.065,0.00148434,0.005046757,Sunset Park East,Brooklyn,-74.01044523821098,40.641535074320934,Brooklyn<br>Sunset Park East<br>36047010000<br>gas leaks per person: 0.001484<br>crimes per person: 0.005047<br>poverty rate: 0.3<br>unempl. rate: 0.065
536,36047039800,2,12,2644,0.239,0.131,0.00075643,0.004538578,Gravesend,Brooklyn,-73.97551320776682,40.59544713150352,Brooklyn<br>Gravesend<br>36047039800<br>gas leaks per person: 0.000756<br>crimes per person: 0.004539<br>poverty rate: 0.239<br>unempl. rate: 0.131
537,36047018000,2,23,3193,0.09699999999999999,0.075,0.00062637,0.007203256999999999,Bath Beach,Brooklyn,-74.00715136651651,40.60830055102486,Brooklyn<br>Bath Beach<br>36047018000<br>gas leaks per person: 0.000626<br>crimes per person: 0.007203<br>poverty rate: 0.097<br>unempl. rate: 0.075
538,36047048600,11,22,3568,0.257,0.05,0.00308296,0.006165919000000001,Kensington-Ocean Parkway,Brooklyn,-73.97842631479409,40.638919687403565,Brooklyn<br>Kensington-Ocean Parkway<br>36047048600<br>gas leaks per person: 0.003083<br>crimes per person: 0.006166<br>poverty rate: 0.257<br>unempl. rate: 0.05
539,36047048800,10,22,4395,0.163,0.081,0.0022753129999999997,0.0050056879999999995,Kensington-Ocean Parkway,Brooklyn,-73.97620929651318,40.64047737357068,Brooklyn<br>Kensington-Ocean Parkway<br>36047048800<br>gas leaks per person: 0.002275<br>crimes per person: 0.005006<br>poverty rate: 0.163<br>unempl. rate: 0.081
540,36047049600,11,29,4513,0.17800000000000002,0.052000000000000005,0.002437403,0.006425881,Kensington-Ocean Parkway,Brooklyn,-73.98043645304304,40.64368657889944,Brooklyn<br>Kensington-Ocean Parkway<br>36047049600<br>gas leaks per person: 0.002437<br>crimes per person: 0.006426<br>poverty rate: 0.178<br>unempl. rate: 0.052
541,36047049800,9,22,4232,0.076,0.061,0.002126654,0.005198488,Kensington-Ocean Parkway,Brooklyn,-73.98268113272856,40.64542946289926,Brooklyn<br>Kensington-Ocean Parkway<br>36047049800<br>gas leaks per person: 0.002127<br>crimes per person: 0.005198<br>poverty rate: 0.076<br>unempl. rate: 0.061
542,36047050000,3,25,3474,0.019,0.044000000000000004,0.0008635580000000001,0.007196315,Windsor Terrace,Brooklyn,-73.9774548148844,40.648270174186244,Brooklyn<br>Windsor Terrace<br>36047050000<br>gas leaks per person: 0.000864<br>crimes per person: 0.007196<br>poverty rate: 0.019<br>unempl. rate: 0.044
543,36047023400,20,10,5059,0.521,0.037000000000000005,0.00395335,0.001976675,Borough Park,Brooklyn,-73.98794042963097,40.63387123479593,Brooklyn<br>Borough Park<br>36047023400<br>gas leaks per person: 0.003953<br>crimes per person: 0.001977<br>poverty rate: 0.521<br>unempl. rate: 0.037
544,36047011600,4,23,4816,0.28600000000000003,0.07,0.000830565,0.004775748,Borough Park,Brooklyn,-74.0036499615531,40.63587320785146,Brooklyn<br>Borough Park<br>36047011600<br>gas leaks per person: 0.000831<br>crimes per person: 0.004776<br>poverty rate: 0.286<br>unempl. rate: 0.07
545,36047021600,2,13,4015,0.335,0.069,0.000498132,0.0032378579999999997,Borough Park,Brooklyn,-73.99976889799048,40.63279468305191,Brooklyn<br>Borough Park<br>36047021600<br>gas leaks per person: 0.000498<br>crimes per person: 0.003238<br>poverty rate: 0.335<br>unempl. rate: 0.069
546,36047000200,12,27,1470,0.324,0.079,0.008163265,0.018367347,Sunset Park West,Brooklyn,-74.01108842209148,40.653257846121626,Brooklyn<br>Sunset Park West<br>36047000200<br>gas leaks per person: 0.008163<br>crimes per person: 0.018367<br>poverty rate: 0.324<br>unempl. rate: 0.079
547,36047029400,23,11,2321,0.262,0.084,0.009909521999999999,0.004739335999999999,Bensonhurst West,Brooklyn,-73.99842446975904,40.59532115205219,Brooklyn<br>Bensonhurst West<br>36047029400<br>gas leaks per person: 0.00991<br>crimes per person: 0.004739<br>poverty rate: 0.262<br>unempl. rate: 0.084
548,36047030400,5,24,4281,0.191,0.085,0.001167951,0.005606167,Bensonhurst East,Brooklyn,-73.99438460738821,40.59247877045899,Brooklyn<br>Bensonhurst East<br>36047030400<br>gas leaks per person: 0.001168<br>crimes per person: 0.005606<br>poverty rate: 0.191<br>unempl. rate: 0.085
549,36047018200,4,24,3163,0.188,0.076,0.001264622,0.007587733,Bensonhurst West,Brooklyn,-74.00268185092798,40.612460276765795,Brooklyn<br>Bensonhurst West<br>36047018200<br>gas leaks per person: 0.001265<br>crimes per person: 0.007588<br>poverty rate: 0.188<br>unempl. rate: 0.076
550,36047038200,44,37,5943,0.395,0.19,0.007403668,0.006225812,Gravesend,Brooklyn,-73.98146673051158,40.591526329162626,Brooklyn<br>Gravesend<br>36047038200<br>gas leaks per person: 0.007404<br>crimes per person: 0.006226<br>poverty rate: 0.395<br>unempl. rate: 0.19
551,36047040200,3,27,2740,0.251,0.08199999999999999,0.001094891,0.009854015,Bensonhurst East,Brooklyn,-73.98272310277372,40.59600080833043,Brooklyn<br>Bensonhurst East<br>36047040200<br>gas leaks per person: 0.001095<br>crimes per person: 0.009854<br>poverty rate: 0.251<br>unempl. rate: 0.082
552,36047003300,13,49,2327,0.095,0.028999999999999998,0.005586592,0.021057155,Fort Greene,Brooklyn,-73.97811244931339,40.688512924947275,Brooklyn<br>Fort Greene<br>36047003300<br>gas leaks per person: 0.005587<br>crimes per person: 0.021057<br>poverty rate: 0.095<br>unempl. rate: 0.029
553,36047003100,18,43,2472,0.037000000000000005,0.042,0.0072815530000000005,0.017394822,Fort Greene,Brooklyn,-73.97771690353177,40.69161214665612,Brooklyn<br>Fort Greene<br>36047003100<br>gas leaks per person: 0.007282<br>crimes per person: 0.017395<br>poverty rate: 0.037<br>unempl. rate: 0.042
554,36047029000,3,32,3920,0.191,0.026000000000000002,0.0007653060000000001,0.008163265,Bensonhurst West,Brooklyn,-73.99434758068415,40.60317348050188,Brooklyn<br>Bensonhurst West<br>36047029000<br>gas leaks per person: 0.000765<br>crimes per person: 0.008163<br>poverty rate: 0.191<br>unempl. rate: 0.026
555,36047029600,14,25,5546,0.19899999999999998,0.075,0.002524342,0.004507753,Bensonhurst West,Brooklyn,-73.99302580610515,40.60095270267257,Brooklyn<br>Bensonhurst West<br>36047029600<br>gas leaks per person: 0.002524<br>crimes per person: 0.004508<br>poverty rate: 0.199<br>unempl. rate: 0.075
556,36047011700,8,25,2364,0.172,0.035,0.003384095,0.010575296000000001,Park Slope-Gowanus,Brooklyn,-73.9932993876014,40.66855889640328,Brooklyn<br>Park Slope-Gowanus<br>36047011700<br>gas leaks per person: 0.003384<br>crimes per person: 0.010575<br>poverty rate: 0.172<br>unempl. rate: 0.035
557,36047014300,24,28,3487,0.09,0.05,0.006882706999999999,0.008029825,Park Slope-Gowanus,Brooklyn,-73.9926633933204,40.663629104165594,Brooklyn<br>Park Slope-Gowanus<br>36047014300<br>gas leaks per person: 0.006883<br>crimes per person: 0.00803<br>poverty rate: 0.09<br>unempl. rate: 0.05
558,36047001500,49,66,3521,0.23,0.08800000000000001,0.013916501000000001,0.018744675,DUMBO-Vinegar Hill-Downtown Brooklyn-Boerum Hill,Brooklyn,-73.9830094507642,40.69428807306623,Brooklyn<br>DUMBO-Vinegar Hill-Downtown Brooklyn-Boerum Hill<br>36047001500<br>gas leaks per person: 0.013917<br>crimes per person: 0.018745<br>poverty rate: 0.23<br>unempl. rate: 0.088
559,36047008400,15,35,3299,0.20199999999999999,0.062,0.004546832,0.010609276,Sunset Park West,Brooklyn,-74.00450771355897,40.65390828240112,Brooklyn<br>Sunset Park West<br>36047008400<br>gas leaks per person: 0.004547<br>crimes per person: 0.010609<br>poverty rate: 0.202<br>unempl. rate: 0.062
560,36047016700,28,18,4638,0.016,0.023,0.006037085,0.0038809829999999997,Park Slope-Gowanus,Brooklyn,-73.9787740344469,40.66429642038097,Brooklyn<br>Park Slope-Gowanus<br>36047016700<br>gas leaks per person: 0.006037<br>crimes per person: 0.003881<br>poverty rate: 0.016<br>unempl. rate: 0.023
561,36047007500,24,36,4383,0.061,0.043,0.005475702,0.008213551999999999,Carroll Gardens-Columbia Street-Red Hook,Brooklyn,-73.99200516009712,40.681291185199754,Brooklyn<br>Carroll Gardens-Columbia Street-Red Hook<br>36047007500<br>gas leaks per person: 0.005476<br>crimes per person: 0.008214<br>poverty rate: 0.061<br>unempl. rate: 0.043
562,36047007700,9,31,3901,0.057999999999999996,0.067,0.002307101,0.00794668,Carroll Gardens-Columbia Street-Red Hook,Brooklyn,-73.99520827475709,40.67702730195964,Brooklyn<br>Carroll Gardens-Columbia Street-Red Hook<br>36047007700<br>gas leaks per person: 0.002307<br>crimes per person: 0.007947<br>poverty rate: 0.058<br>unempl. rate: 0.067
563,36047011900,20,47,1530,0.11,0.079,0.013071895,0.030718954,Park Slope-Gowanus,Brooklyn,-73.9898214653217,40.67531962642293,Brooklyn<br>Park Slope-Gowanus<br>36047011900<br>gas leaks per person: 0.013072<br>crimes per person: 0.030719<br>poverty rate: 0.11<br>unempl. rate: 0.079
564,36047046400,1,17,2838,0.313,0.006,0.000352361,0.005990134,Borough Park,Brooklyn,-73.9784043590616,40.62464031578263,Brooklyn<br>Borough Park<br>36047046400<br>gas leaks per person: 0.000352<br>crimes per person: 0.00599<br>poverty rate: 0.313<br>unempl. rate: 0.006
565,36047007600,15,40,4412,0.326,0.081,0.003399819,0.009066183,Sunset Park West,Brooklyn,-74.01469743865131,40.64410182752311,Brooklyn<br>Sunset Park West<br>36047007600<br>gas leaks per person: 0.0034<br>crimes per person: 0.009066<br>poverty rate: 0.326<br>unempl. rate: 0.081
566,36047007200,8,13,1946,0.386,0.042,0.004110997,0.00668037,Sunset Park West,Brooklyn,-74.02037497366521,40.6402495976233,Brooklyn<br>Sunset Park West<br>36047007200<br>gas leaks per person: 0.004111<br>crimes per person: 0.00668<br>poverty rate: 0.386<br>unempl. rate: 0.042
567,36047012200,5,37,5339,0.309,0.141,0.000936505,0.006930136999999999,Sunset Park West,Brooklyn,-74.01757809613419,40.63814736977609,Brooklyn<br>Sunset Park West<br>36047012200<br>gas leaks per person: 0.000937<br>crimes per person: 0.00693<br>poverty rate: 0.309<br>unempl. rate: 0.141
568,36047012600,10,24,2652,0.205,0.061,0.0037707390000000004,0.009049774,Bay Ridge,Brooklyn,-74.01906020184876,40.634814549915866,Brooklyn<br>Bay Ridge<br>36047012600<br>gas leaks per person: 0.003771<br>crimes per person: 0.00905<br>poverty rate: 0.205<br>unempl. rate: 0.061
569,36047002000,9,24,1672,0.305,0.107,0.005382775,0.014354067,Sunset Park West,Brooklyn,-74.01596107761438,40.64805601897006,Brooklyn<br>Sunset Park West<br>36047002000<br>gas leaks per person: 0.005383<br>crimes per person: 0.014354<br>poverty rate: 0.305<br>unempl. rate: 0.107
570,36047020600,8,15,2220,0.075,0.046,0.0036036040000000003,0.0067567569999999995,Dyker Heights,Brooklyn,-74.01543173184106,40.62488396267244,Brooklyn<br>Dyker Heights<br>36047020600<br>gas leaks per person: 0.003604<br>crimes per person: 0.006757<br>poverty rate: 0.075<br>unempl. rate: 0.046
571,36047013200,1,15,2239,0.249,0.048,0.000446628,0.006699419,Dyker Heights,Brooklyn,-74.01567073529208,40.62797295885555,Brooklyn<br>Dyker Heights<br>36047013200<br>gas leaks per person: 0.000447<br>crimes per person: 0.006699<br>poverty rate: 0.249<br>unempl. rate: 0.048
572,36047111800,66,40,3053,0.307,0.079,0.021618081,0.013101867,East New York,Brooklyn,-73.87601898371562,40.668753679159764,Brooklyn<br>East New York<br>36047111800<br>gas leaks per person: 0.021618<br>crimes per person: 0.013102<br>poverty rate: 0.307<br>unempl. rate: 0.079
573,36047119400,6,48,3914,0.36700000000000005,0.11599999999999999,0.001532959,0.012263669,East New York,Brooklyn,-73.8770649633192,40.67255412099557,Brooklyn<br>East New York<br>36047119400<br>gas leaks per person: 0.001533<br>crimes per person: 0.012264<br>poverty rate: 0.367<br>unempl. rate: 0.116
574,36047121400,69,38,4351,0.499,0.125,0.015858423,0.008733624,East New York,Brooklyn,-73.86517209055094,40.66746436126509,Brooklyn<br>East New York<br>36047121400<br>gas leaks per person: 0.015858<br>crimes per person: 0.008734<br>poverty rate: 0.499<br>unempl. rate: 0.125
575,36047111600,31,47,3484,0.22399999999999998,0.09699999999999999,0.008897819,0.013490241000000002,East New York,Brooklyn,-73.87568620611428,40.66386626712607,Brooklyn<br>East New York<br>36047111600<br>gas leaks per person: 0.008898<br>crimes per person: 0.01349<br>poverty rate: 0.224<br>unempl. rate: 0.097
576,36047121000,30,29,4035,0.47700000000000004,0.084,0.007434944000000001,0.007187113,East New York,Brooklyn,-73.87223706434611,40.67007240272912,Brooklyn<br>East New York<br>36047121000<br>gas leaks per person: 0.007435<br>crimes per person: 0.007187<br>poverty rate: 0.477<br>unempl. rate: 0.084
